DIESEL;18;
DIESEL;7;
REGULAR;5;
DIESEL;9;
REGULAR;25;
SUPER;23;
DIESEL;14;
SUPER;21;
ESPECIAL;12;
SUPER;15;
ESPECIAL;11;
ESPECIAL;30;
SUPER;6;
DIESEL;14;
DIESEL;25;
REGULAR;8;
DIESEL;14;
REGULAR;10;
REGULAR;29;
DIESEL;17;
DIESEL;8;
REGULAR;26;
SUPER;10;
REGULAR;17;
DIESEL;29;
ESPECIAL;23;
DIESEL;5;
DIESEL;5;
REGULAR;7;
SUPER;23;
DIESEL;22;
REGULAR;23;
ESPECIAL;7;
REGULAR;10;
DIESEL;5;
SUPER;5;
REGULAR;15;
SUPER;20;
ESPECIAL;23;
DIESEL;25;
REGULAR;7;
SUPER;6;
ESPECIAL;15;
DIESEL;6;
REGULAR;19;
DIESEL;26;
REGULAR;11;
REGULAR;10;
REGULAR;5;
ESPECIAL;20;
REGULAR;17;
SUPER;28;
ESPECIAL;11;
ESPECIAL;22;
