REGULAR;28;
SUPER;25;
SUPER;27;
DIESEL;27;
DIESEL;29;
ESPECIAL;21;
DIESEL;24;
REGULAR;13;
ESPECIAL;24;
DIESEL;15;
DIESEL;21;
ESPECIAL;9;
DIESEL;14;
SUPER;25;
SUPER;6;
REGULAR;13;
SUPER;29;
DIESEL;17;
SUPER;26;
DIESEL;9;
REGULAR;27;
REGULAR;23;
SUPER;7;
SUPER;11;
DIESEL;12;
SUPER;6;
ESPECIAL;11;
ESPECIAL;14;
REGULAR;28;
DIESEL;19;
REGULAR;10;
SUPER;26;
ESPECIAL;8;
SUPER;19;
REGULAR;21;
ESPECIAL;18;
ESPECIAL;8;
SUPER;16;
ESPECIAL;10;
ESPECIAL;29;
SUPER;13;
SUPER;18;
REGULAR;16;
DIESEL;29;
DIESEL;15;
DIESEL;5;
DIESEL;8;
DIESEL;23;
SUPER;30;
REGULAR;20;
