SUPER;23;
SUPER;22;
SUPER;11;
DIESEL;20;
ESPECIAL;13;
REGULAR;22;
ESPECIAL;29;
ESPECIAL;22;
ESPECIAL;24;
SUPER;20;
DIESEL;16;
SUPER;15;
SUPER;16;
REGULAR;13;
SUPER;13;
REGULAR;22;
SUPER;22;
ESPECIAL;18;
DIESEL;15;
DIESEL;12;
DIESEL;27;
REGULAR;20;
ESPECIAL;5;
ESPECIAL;9;
DIESEL;28;
ESPECIAL;20;
REGULAR;8;
SUPER;23;
REGULAR;13;
REGULAR;9;
SUPER;28;
SUPER;25;
SUPER;8;
DIESEL;16;
SUPER;5;
REGULAR;24;
REGULAR;11;
DIESEL;5;
SUPER;11;
REGULAR;11;
SUPER;14;
ESPECIAL;23;
REGULAR;25;
ESPECIAL;27;
SUPER;28;
