REGULAR;17;
DIESEL;22;
ESPECIAL;11;
SUPER;16;
REGULAR;11;
REGULAR;30;
DIESEL;13;
ESPECIAL;20;
REGULAR;26;
DIESEL;6;
SUPER;29;
REGULAR;23;
ESPECIAL;20;
SUPER;12;
REGULAR;23;
DIESEL;24;
DIESEL;21;
DIESEL;30;
SUPER;5;
REGULAR;9;
SUPER;14;
DIESEL;10;
REGULAR;7;
SUPER;23;
DIESEL;25;
ESPECIAL;26;
SUPER;11;
ESPECIAL;20;
DIESEL;29;
SUPER;22;
ESPECIAL;28;
ESPECIAL;11;
SUPER;13;
ESPECIAL;18;
ESPECIAL;9;
DIESEL;15;
REGULAR;10;
SUPER;9;
SUPER;8;
ESPECIAL;23;
SUPER;12;
ESPECIAL;26;
REGULAR;13;
REGULAR;9;
REGULAR;8;
SUPER;27;
SUPER;8;
DIESEL;24;
SUPER;15;
REGULAR;16;
DIESEL;30;
REGULAR;15;
