REGULAR;24;
ESPECIAL;28;
DIESEL;7;
DIESEL;15;
ESPECIAL;13;
ESPECIAL;27;
ESPECIAL;5;
REGULAR;21;
ESPECIAL;15;
SUPER;30;
SUPER;5;
DIESEL;7;
DIESEL;17;
DIESEL;16;
ESPECIAL;9;
DIESEL;18;
DIESEL;19;
ESPECIAL;26;
DIESEL;8;
ESPECIAL;17;
DIESEL;18;
ESPECIAL;12;
ESPECIAL;5;
SUPER;23;
ESPECIAL;21;
REGULAR;11;
DIESEL;24;
REGULAR;25;
REGULAR;25;
SUPER;26;
SUPER;7;
REGULAR;29;
REGULAR;30;
ESPECIAL;6;
SUPER;30;
DIESEL;8;
SUPER;25;
REGULAR;9;
ESPECIAL;9;
DIESEL;15;
ESPECIAL;13;
SUPER;19;
REGULAR;27;
REGULAR;7;
REGULAR;21;
REGULAR;9;
ESPECIAL;10;
SUPER;7;
