ESPECIAL;12;
DIESEL;7;
ESPECIAL;14;
REGULAR;19;
REGULAR;24;
REGULAR;25;
SUPER;30;
REGULAR;26;
DIESEL;8;
DIESEL;19;
REGULAR;17;
SUPER;22;
ESPECIAL;21;
REGULAR;10;
REGULAR;18;
DIESEL;7;
REGULAR;30;
DIESEL;11;
DIESEL;12;
REGULAR;8;
SUPER;19;
REGULAR;22;
SUPER;17;
REGULAR;23;
ESPECIAL;5;
DIESEL;10;
DIESEL;6;
DIESEL;23;
ESPECIAL;20;
SUPER;17;
SUPER;14;
REGULAR;26;
DIESEL;23;
DIESEL;10;
SUPER;13;
ESPECIAL;25;
ESPECIAL;23;
ESPECIAL;19;
DIESEL;22;
REGULAR;28;
SUPER;19;
DIESEL;9;
SUPER;19;
ESPECIAL;20;
ESPECIAL;10;
REGULAR;8;
