DIESEL;26;
DIESEL;21;
DIESEL;17;
ESPECIAL;9;
REGULAR;29;
SUPER;12;
REGULAR;12;
ESPECIAL;15;
ESPECIAL;27;
REGULAR;6;
REGULAR;21;
SUPER;18;
ESPECIAL;5;
REGULAR;22;
REGULAR;28;
ESPECIAL;28;
SUPER;10;
SUPER;26;
REGULAR;30;
REGULAR;26;
REGULAR;9;
ESPECIAL;12;
SUPER;28;
REGULAR;7;
ESPECIAL;21;
SUPER;23;
ESPECIAL;30;
DIESEL;16;
ESPECIAL;7;
SUPER;25;
SUPER;5;
DIESEL;14;
ESPECIAL;28;
REGULAR;25;
DIESEL;28;
ESPECIAL;29;
REGULAR;21;
REGULAR;13;
SUPER;23;
DIESEL;5;
REGULAR;14;
REGULAR;6;
ESPECIAL;5;
DIESEL;15;
SUPER;17;
SUPER;8;
DIESEL;14;
