ESPECIAL;11;
DIESEL;9;
ESPECIAL;11;
SUPER;27;
ESPECIAL;26;
REGULAR;14;
REGULAR;14;
REGULAR;6;
REGULAR;22;
DIESEL;27;
REGULAR;8;
SUPER;26;
ESPECIAL;13;
REGULAR;21;
SUPER;21;
ESPECIAL;5;
DIESEL;21;
SUPER;22;
SUPER;27;
DIESEL;24;
REGULAR;27;
REGULAR;18;
DIESEL;29;
ESPECIAL;14;
REGULAR;14;
DIESEL;10;
ESPECIAL;19;
ESPECIAL;24;
DIESEL;11;
DIESEL;30;
SUPER;26;
DIESEL;29;
DIESEL;14;
REGULAR;29;
ESPECIAL;20;
SUPER;8;
DIESEL;9;
REGULAR;17;
REGULAR;26;
SUPER;7;
DIESEL;5;
DIESEL;25;
SUPER;13;
REGULAR;16;
SUPER;13;
SUPER;22;
ESPECIAL;16;
SUPER;24;
REGULAR;15;
DIESEL;26;
SUPER;17;
REGULAR;5;
ESPECIAL;17;
REGULAR;9;
SUPER;9;
REGULAR;28;
SUPER;16;
