SUPER;17;
REGULAR;26;
REGULAR;5;
SUPER;6;
SUPER;8;
REGULAR;12;
ESPECIAL;18;
DIESEL;24;
ESPECIAL;11;
ESPECIAL;14;
ESPECIAL;18;
REGULAR;16;
SUPER;13;
REGULAR;12;
SUPER;22;
DIESEL;12;
SUPER;17;
DIESEL;16;
ESPECIAL;6;
SUPER;11;
REGULAR;18;
ESPECIAL;7;
SUPER;8;
REGULAR;25;
REGULAR;22;
ESPECIAL;28;
DIESEL;17;
ESPECIAL;12;
ESPECIAL;9;
DIESEL;29;
DIESEL;19;
ESPECIAL;21;
SUPER;24;
SUPER;24;
SUPER;23;
DIESEL;25;
SUPER;11;
DIESEL;8;
SUPER;15;
SUPER;9;
DIESEL;24;
DIESEL;8;
REGULAR;8;
SUPER;18;
SUPER;20;
SUPER;29;
ESPECIAL;16;
DIESEL;29;
ESPECIAL;11;
SUPER;22;
ESPECIAL;20;
ESPECIAL;24;
DIESEL;12;
DIESEL;21;
SUPER;14;
ESPECIAL;20;
