DIESEL;24;
SUPER;25;
SUPER;24;
DIESEL;30;
DIESEL;29;
REGULAR;16;
SUPER;23;
ESPECIAL;11;
DIESEL;7;
DIESEL;7;
SUPER;9;
REGULAR;13;
DIESEL;6;
REGULAR;22;
ESPECIAL;7;
DIESEL;6;
SUPER;19;
DIESEL;25;
DIESEL;12;
REGULAR;30;
ESPECIAL;5;
ESPECIAL;27;
SUPER;14;
SUPER;29;
ESPECIAL;6;
REGULAR;16;
DIESEL;14;
ESPECIAL;19;
ESPECIAL;15;
DIESEL;15;
SUPER;27;
SUPER;8;
REGULAR;22;
SUPER;12;
DIESEL;27;
SUPER;13;
SUPER;24;
SUPER;13;
DIESEL;21;
ESPECIAL;19;
SUPER;26;
SUPER;28;
SUPER;13;
REGULAR;5;
ESPECIAL;29;
SUPER;29;
SUPER;21;
REGULAR;9;
REGULAR;11;
DIESEL;10;
DIESEL;26;
DIESEL;26;
REGULAR;7;
