SUPER;17;
ESPECIAL;25;
ESPECIAL;18;
ESPECIAL;18;
REGULAR;5;
REGULAR;20;
SUPER;8;
SUPER;25;
REGULAR;20;
ESPECIAL;23;
SUPER;24;
SUPER;15;
ESPECIAL;11;
ESPECIAL;16;
REGULAR;15;
REGULAR;12;
SUPER;10;
SUPER;6;
REGULAR;19;
REGULAR;9;
SUPER;8;
REGULAR;23;
DIESEL;26;
SUPER;11;
DIESEL;5;
REGULAR;21;
SUPER;27;
SUPER;6;
DIESEL;6;
REGULAR;13;
ESPECIAL;16;
DIESEL;30;
DIESEL;30;
REGULAR;25;
ESPECIAL;6;
SUPER;12;
REGULAR;6;
REGULAR;15;
ESPECIAL;14;
DIESEL;13;
DIESEL;10;
ESPECIAL;15;
SUPER;23;
REGULAR;24;
ESPECIAL;13;
REGULAR;23;
