ESPECIAL;28;
REGULAR;26;
REGULAR;7;
REGULAR;27;
ESPECIAL;28;
REGULAR;6;
REGULAR;28;
REGULAR;19;
DIESEL;12;
SUPER;19;
REGULAR;28;
REGULAR;9;
DIESEL;21;
SUPER;23;
SUPER;30;
REGULAR;12;
SUPER;27;
SUPER;19;
SUPER;14;
SUPER;5;
SUPER;9;
ESPECIAL;30;
ESPECIAL;20;
SUPER;15;
DIESEL;17;
REGULAR;29;
REGULAR;12;
SUPER;11;
REGULAR;16;
REGULAR;19;
DIESEL;24;
REGULAR;10;
ESPECIAL;17;
DIESEL;23;
REGULAR;5;
SUPER;9;
SUPER;9;
REGULAR;12;
REGULAR;8;
ESPECIAL;28;
SUPER;7;
SUPER;10;
ESPECIAL;17;
DIESEL;24;
SUPER;23;
ESPECIAL;13;
ESPECIAL;17;
ESPECIAL;23;
ESPECIAL;18;
DIESEL;22;
SUPER;25;
REGULAR;9;
DIESEL;25;
DIESEL;16;
ESPECIAL;18;
SUPER;29;
