SUPER;24;
SUPER;12;
ESPECIAL;20;
SUPER;6;
DIESEL;17;
DIESEL;27;
DIESEL;30;
SUPER;22;
SUPER;10;
ESPECIAL;27;
SUPER;18;
DIESEL;5;
SUPER;9;
ESPECIAL;12;
ESPECIAL;12;
ESPECIAL;6;
REGULAR;17;
ESPECIAL;27;
DIESEL;17;
ESPECIAL;19;
REGULAR;21;
ESPECIAL;20;
REGULAR;25;
SUPER;12;
ESPECIAL;9;
DIESEL;19;
REGULAR;23;
REGULAR;9;
SUPER;18;
REGULAR;7;
ESPECIAL;15;
DIESEL;28;
DIESEL;9;
SUPER;27;
ESPECIAL;8;
REGULAR;24;
REGULAR;16;
SUPER;23;
ESPECIAL;10;
DIESEL;25;
REGULAR;30;
ESPECIAL;14;
REGULAR;7;
ESPECIAL;7;
SUPER;12;
DIESEL;8;
REGULAR;26;
DIESEL;9;
SUPER;22;
SUPER;24;
REGULAR;17;
SUPER;27;
SUPER;22;
DIESEL;24;
SUPER;30;
SUPER;23;
DIESEL;7;
REGULAR;12;
REGULAR;19;
DIESEL;15;
REGULAR;5;
REGULAR;22;
