REGULAR;6;
ESPECIAL;21;
DIESEL;16;
DIESEL;7;
REGULAR;14;
DIESEL;20;
ESPECIAL;9;
SUPER;7;
DIESEL;30;
DIESEL;14;
ESPECIAL;28;
REGULAR;17;
REGULAR;10;
ESPECIAL;6;
ESPECIAL;19;
SUPER;30;
DIESEL;9;
REGULAR;17;
DIESEL;5;
ESPECIAL;7;
SUPER;18;
SUPER;22;
SUPER;9;
REGULAR;28;
ESPECIAL;19;
ESPECIAL;6;
DIESEL;9;
SUPER;18;
SUPER;15;
SUPER;26;
SUPER;22;
REGULAR;29;
REGULAR;7;
REGULAR;15;
REGULAR;20;
REGULAR;16;
ESPECIAL;30;
REGULAR;13;
DIESEL;29;
SUPER;16;
ESPECIAL;6;
DIESEL;22;
DIESEL;10;
ESPECIAL;14;
ESPECIAL;29;
ESPECIAL;11;
SUPER;10;
SUPER;11;
DIESEL;16;
SUPER;20;
