REGULAR;27;
REGULAR;29;
SUPER;6;
REGULAR;25;
DIESEL;13;
DIESEL;30;
SUPER;5;
DIESEL;10;
REGULAR;22;
SUPER;30;
ESPECIAL;17;
ESPECIAL;29;
REGULAR;6;
DIESEL;7;
DIESEL;20;
ESPECIAL;14;
DIESEL;5;
DIESEL;22;
DIESEL;25;
DIESEL;5;
SUPER;17;
SUPER;28;
DIESEL;13;
REGULAR;22;
REGULAR;25;
REGULAR;22;
SUPER;7;
REGULAR;30;
SUPER;9;
DIESEL;15;
REGULAR;14;
ESPECIAL;29;
SUPER;21;
ESPECIAL;26;
SUPER;22;
DIESEL;25;
SUPER;10;
SUPER;15;
SUPER;13;
ESPECIAL;6;
SUPER;19;
REGULAR;24;
ESPECIAL;28;
SUPER;13;
ESPECIAL;19;
REGULAR;9;
ESPECIAL;9;
DIESEL;9;
SUPER;7;
ESPECIAL;26;
DIESEL;10;
REGULAR;12;
SUPER;30;
ESPECIAL;7;
