ESPECIAL;10;
SUPER;20;
REGULAR;18;
DIESEL;10;
ESPECIAL;5;
DIESEL;21;
ESPECIAL;22;
SUPER;24;
DIESEL;6;
ESPECIAL;24;
SUPER;13;
ESPECIAL;14;
ESPECIAL;6;
DIESEL;22;
SUPER;6;
SUPER;26;
ESPECIAL;28;
DIESEL;7;
SUPER;24;
SUPER;13;
ESPECIAL;27;
ESPECIAL;11;
SUPER;16;
DIESEL;16;
ESPECIAL;14;
SUPER;16;
REGULAR;10;
REGULAR;10;
REGULAR;10;
SUPER;5;
DIESEL;27;
REGULAR;15;
ESPECIAL;25;
DIESEL;16;
DIESEL;23;
REGULAR;19;
DIESEL;22;
REGULAR;8;
SUPER;9;
DIESEL;16;
SUPER;23;
ESPECIAL;20;
REGULAR;8;
REGULAR;13;
SUPER;23;
DIESEL;18;
DIESEL;13;
ESPECIAL;24;
ESPECIAL;9;
REGULAR;15;
ESPECIAL;20;
DIESEL;8;
REGULAR;11;
SUPER;8;
DIESEL;24;
ESPECIAL;29;
REGULAR;22;
ESPECIAL;17;
SUPER;27;
REGULAR;28;
DIESEL;5;
SUPER;29;
REGULAR;11;
DIESEL;17;
DIESEL;21;
DIESEL;13;
REGULAR;12;
DIESEL;18;
