SUPER;26;
DIESEL;9;
ESPECIAL;15;
DIESEL;22;
REGULAR;27;
SUPER;7;
ESPECIAL;12;
SUPER;19;
DIESEL;14;
REGULAR;7;
DIESEL;14;
ESPECIAL;28;
DIESEL;23;
REGULAR;19;
ESPECIAL;22;
ESPECIAL;13;
DIESEL;6;
DIESEL;26;
DIESEL;24;
DIESEL;10;
SUPER;30;
REGULAR;26;
SUPER;24;
DIESEL;6;
REGULAR;15;
SUPER;27;
ESPECIAL;5;
SUPER;6;
REGULAR;12;
REGULAR;12;
ESPECIAL;20;
REGULAR;27;
DIESEL;25;
SUPER;11;
ESPECIAL;20;
DIESEL;27;
SUPER;7;
ESPECIAL;27;
ESPECIAL;21;
SUPER;30;
REGULAR;24;
ESPECIAL;21;
SUPER;28;
DIESEL;15;
REGULAR;19;
REGULAR;23;
REGULAR;26;
DIESEL;27;
REGULAR;8;
REGULAR;21;
SUPER;17;
REGULAR;21;
ESPECIAL;10;
