DIESEL;27;
ESPECIAL;29;
SUPER;19;
REGULAR;28;
REGULAR;20;
ESPECIAL;19;
SUPER;21;
DIESEL;7;
DIESEL;14;
SUPER;18;
SUPER;15;
SUPER;30;
ESPECIAL;20;
SUPER;8;
SUPER;9;
REGULAR;28;
SUPER;20;
REGULAR;29;
DIESEL;7;
REGULAR;10;
DIESEL;22;
REGULAR;10;
REGULAR;23;
SUPER;29;
DIESEL;29;
DIESEL;22;
SUPER;11;
REGULAR;24;
ESPECIAL;24;
REGULAR;29;
ESPECIAL;5;
REGULAR;24;
ESPECIAL;29;
ESPECIAL;23;
SUPER;22;
ESPECIAL;29;
ESPECIAL;28;
ESPECIAL;13;
REGULAR;17;
REGULAR;9;
SUPER;10;
DIESEL;15;
DIESEL;12;
REGULAR;12;
REGULAR;24;
