ESPECIAL;11;
SUPER;16;
ESPECIAL;6;
SUPER;9;
ESPECIAL;19;
ESPECIAL;16;
ESPECIAL;14;
DIESEL;15;
DIESEL;25;
ESPECIAL;27;
DIESEL;19;
ESPECIAL;30;
REGULAR;27;
SUPER;13;
DIESEL;14;
ESPECIAL;26;
DIESEL;6;
REGULAR;7;
ESPECIAL;7;
REGULAR;15;
REGULAR;9;
DIESEL;5;
SUPER;9;
ESPECIAL;18;
SUPER;12;
DIESEL;25;
DIESEL;5;
REGULAR;20;
DIESEL;13;
ESPECIAL;23;
ESPECIAL;17;
DIESEL;22;
REGULAR;29;
ESPECIAL;11;
REGULAR;11;
DIESEL;21;
REGULAR;30;
ESPECIAL;9;
ESPECIAL;15;
ESPECIAL;13;
SUPER;12;
SUPER;23;
DIESEL;23;
ESPECIAL;5;
DIESEL;28;
SUPER;29;
DIESEL;20;
DIESEL;9;
REGULAR;19;
SUPER;12;
DIESEL;18;
DIESEL;14;
DIESEL;5;
ESPECIAL;10;
