DIESEL;20;
SUPER;29;
REGULAR;6;
DIESEL;20;
ESPECIAL;21;
ESPECIAL;13;
ESPECIAL;5;
REGULAR;5;
REGULAR;26;
ESPECIAL;7;
SUPER;24;
REGULAR;6;
SUPER;26;
REGULAR;26;
DIESEL;10;
SUPER;8;
ESPECIAL;20;
DIESEL;19;
DIESEL;11;
DIESEL;28;
SUPER;10;
DIESEL;21;
ESPECIAL;30;
REGULAR;21;
SUPER;23;
ESPECIAL;8;
DIESEL;13;
REGULAR;8;
REGULAR;25;
ESPECIAL;16;
ESPECIAL;24;
DIESEL;17;
ESPECIAL;22;
ESPECIAL;12;
DIESEL;13;
ESPECIAL;5;
REGULAR;22;
SUPER;22;
REGULAR;21;
REGULAR;10;
DIESEL;21;
REGULAR;27;
ESPECIAL;17;
DIESEL;22;
DIESEL;30;
SUPER;21;
