ESPECIAL;30;
ESPECIAL;16;
SUPER;29;
DIESEL;14;
SUPER;18;
SUPER;16;
ESPECIAL;20;
REGULAR;6;
ESPECIAL;16;
ESPECIAL;25;
DIESEL;14;
SUPER;20;
ESPECIAL;29;
ESPECIAL;19;
REGULAR;30;
DIESEL;5;
SUPER;13;
SUPER;13;
ESPECIAL;6;
ESPECIAL;13;
ESPECIAL;7;
SUPER;6;
DIESEL;12;
ESPECIAL;11;
REGULAR;19;
ESPECIAL;30;
SUPER;6;
DIESEL;20;
ESPECIAL;15;
REGULAR;6;
SUPER;10;
REGULAR;7;
ESPECIAL;15;
DIESEL;20;
ESPECIAL;12;
SUPER;18;
DIESEL;24;
ESPECIAL;18;
ESPECIAL;12;
DIESEL;22;
REGULAR;5;
DIESEL;7;
ESPECIAL;25;
SUPER;17;
REGULAR;14;
REGULAR;23;
DIESEL;9;
REGULAR;10;
DIESEL;13;
SUPER;8;
DIESEL;27;
DIESEL;7;
DIESEL;16;
REGULAR;20;
ESPECIAL;9;
REGULAR;16;
DIESEL;7;
DIESEL;13;
