REGULAR;29;
REGULAR;26;
DIESEL;30;
ESPECIAL;28;
REGULAR;22;
ESPECIAL;17;
ESPECIAL;9;
REGULAR;6;
ESPECIAL;9;
REGULAR;19;
ESPECIAL;13;
ESPECIAL;28;
SUPER;9;
SUPER;27;
ESPECIAL;5;
ESPECIAL;25;
SUPER;19;
ESPECIAL;21;
DIESEL;6;
ESPECIAL;25;
ESPECIAL;6;
SUPER;23;
ESPECIAL;25;
DIESEL;19;
REGULAR;11;
ESPECIAL;28;
SUPER;22;
SUPER;5;
DIESEL;7;
ESPECIAL;14;
ESPECIAL;12;
DIESEL;14;
DIESEL;22;
ESPECIAL;7;
DIESEL;30;
SUPER;25;
SUPER;22;
DIESEL;14;
SUPER;28;
DIESEL;12;
ESPECIAL;9;
DIESEL;15;
DIESEL;22;
DIESEL;29;
REGULAR;28;
ESPECIAL;17;
ESPECIAL;12;
DIESEL;30;
REGULAR;15;
SUPER;30;
SUPER;16;
DIESEL;11;
SUPER;13;
REGULAR;29;
DIESEL;12;
SUPER;14;
SUPER;20;
REGULAR;8;
