REGULAR;14;
SUPER;24;
REGULAR;10;
SUPER;13;
REGULAR;18;
SUPER;9;
REGULAR;30;
DIESEL;29;
REGULAR;29;
SUPER;26;
SUPER;28;
DIESEL;12;
ESPECIAL;28;
SUPER;21;
REGULAR;9;
ESPECIAL;22;
ESPECIAL;29;
DIESEL;14;
ESPECIAL;27;
REGULAR;24;
DIESEL;25;
SUPER;11;
DIESEL;16;
ESPECIAL;19;
DIESEL;26;
ESPECIAL;26;
DIESEL;21;
ESPECIAL;20;
SUPER;29;
REGULAR;21;
REGULAR;29;
SUPER;16;
REGULAR;26;
ESPECIAL;6;
SUPER;6;
REGULAR;13;
SUPER;5;
ESPECIAL;22;
SUPER;25;
REGULAR;14;
ESPECIAL;21;
DIESEL;29;
ESPECIAL;5;
REGULAR;16;
REGULAR;15;
REGULAR;11;
REGULAR;19;
SUPER;20;
SUPER;15;
SUPER;15;
SUPER;24;
SUPER;15;
SUPER;18;
REGULAR;16;
REGULAR;18;
DIESEL;9;
ESPECIAL;12;
DIESEL;24;
