REGULAR;22;
REGULAR;12;
ESPECIAL;11;
REGULAR;20;
DIESEL;7;
SUPER;14;
DIESEL;24;
ESPECIAL;13;
SUPER;20;
ESPECIAL;11;
REGULAR;12;
ESPECIAL;29;
ESPECIAL;25;
ESPECIAL;8;
REGULAR;5;
ESPECIAL;20;
ESPECIAL;15;
DIESEL;9;
SUPER;12;
SUPER;15;
DIESEL;23;
DIESEL;25;
SUPER;26;
SUPER;7;
SUPER;28;
REGULAR;22;
ESPECIAL;7;
ESPECIAL;20;
SUPER;25;
REGULAR;5;
REGULAR;19;
SUPER;19;
DIESEL;15;
SUPER;22;
DIESEL;23;
DIESEL;17;
REGULAR;12;
DIESEL;17;
DIESEL;18;
ESPECIAL;30;
ESPECIAL;24;
ESPECIAL;22;
SUPER;18;
DIESEL;26;
SUPER;10;
ESPECIAL;25;
REGULAR;26;
ESPECIAL;12;
REGULAR;26;
