SUPER;30;
ESPECIAL;20;
DIESEL;16;
ESPECIAL;25;
SUPER;6;
ESPECIAL;18;
ESPECIAL;15;
ESPECIAL;17;
DIESEL;20;
ESPECIAL;16;
ESPECIAL;10;
REGULAR;5;
REGULAR;5;
ESPECIAL;22;
SUPER;16;
SUPER;12;
ESPECIAL;5;
DIESEL;16;
ESPECIAL;25;
ESPECIAL;19;
REGULAR;15;
DIESEL;23;
REGULAR;25;
REGULAR;22;
SUPER;25;
REGULAR;28;
DIESEL;15;
DIESEL;13;
DIESEL;8;
ESPECIAL;18;
REGULAR;19;
SUPER;10;
REGULAR;20;
SUPER;28;
SUPER;21;
REGULAR;29;
SUPER;5;
REGULAR;7;
SUPER;21;
ESPECIAL;26;
REGULAR;10;
DIESEL;16;
DIESEL;27;
REGULAR;12;
REGULAR;22;
DIESEL;21;
ESPECIAL;6;
REGULAR;22;
REGULAR;21;
DIESEL;16;
ESPECIAL;7;
