REGULAR;29;
DIESEL;28;
ESPECIAL;10;
SUPER;21;
SUPER;5;
SUPER;16;
SUPER;26;
DIESEL;20;
ESPECIAL;28;
REGULAR;8;
REGULAR;20;
DIESEL;22;
REGULAR;10;
DIESEL;10;
ESPECIAL;17;
REGULAR;15;
DIESEL;7;
ESPECIAL;14;
REGULAR;24;
DIESEL;15;
DIESEL;12;
REGULAR;20;
DIESEL;22;
SUPER;5;
SUPER;6;
DIESEL;30;
ESPECIAL;19;
REGULAR;21;
REGULAR;8;
REGULAR;16;
REGULAR;21;
DIESEL;30;
ESPECIAL;29;
ESPECIAL;9;
REGULAR;21;
DIESEL;28;
REGULAR;8;
REGULAR;13;
DIESEL;5;
REGULAR;12;
ESPECIAL;14;
SUPER;15;
DIESEL;7;
REGULAR;6;
DIESEL;18;
REGULAR;27;
