SUPER;20;
ESPECIAL;29;
SUPER;20;
DIESEL;23;
DIESEL;9;
DIESEL;20;
DIESEL;11;
ESPECIAL;27;
REGULAR;5;
REGULAR;27;
ESPECIAL;30;
REGULAR;15;
REGULAR;7;
DIESEL;12;
REGULAR;19;
SUPER;11;
REGULAR;18;
ESPECIAL;10;
REGULAR;18;
DIESEL;22;
DIESEL;16;
REGULAR;26;
ESPECIAL;26;
DIESEL;21;
DIESEL;29;
SUPER;28;
SUPER;15;
REGULAR;29;
ESPECIAL;6;
SUPER;18;
REGULAR;29;
SUPER;17;
ESPECIAL;28;
SUPER;24;
DIESEL;29;
ESPECIAL;10;
ESPECIAL;5;
SUPER;13;
DIESEL;18;
DIESEL;24;
ESPECIAL;10;
ESPECIAL;14;
DIESEL;10;
DIESEL;20;
DIESEL;17;
ESPECIAL;15;
DIESEL;13;
DIESEL;7;
