ESPECIAL;15;
DIESEL;20;
ESPECIAL;7;
SUPER;24;
DIESEL;12;
SUPER;8;
ESPECIAL;10;
ESPECIAL;13;
SUPER;21;
DIESEL;9;
SUPER;21;
REGULAR;24;
SUPER;5;
REGULAR;19;
DIESEL;7;
SUPER;17;
ESPECIAL;8;
REGULAR;6;
DIESEL;7;
ESPECIAL;15;
REGULAR;25;
DIESEL;24;
DIESEL;10;
ESPECIAL;22;
ESPECIAL;9;
SUPER;25;
SUPER;13;
DIESEL;14;
SUPER;11;
ESPECIAL;15;
ESPECIAL;30;
DIESEL;21;
ESPECIAL;28;
ESPECIAL;25;
ESPECIAL;26;
ESPECIAL;18;
SUPER;22;
DIESEL;14;
REGULAR;26;
REGULAR;30;
DIESEL;27;
REGULAR;5;
ESPECIAL;13;
REGULAR;18;
