REGULAR;5;
REGULAR;30;
SUPER;11;
SUPER;19;
ESPECIAL;24;
SUPER;11;
SUPER;20;
SUPER;8;
REGULAR;22;
DIESEL;26;
SUPER;9;
REGULAR;6;
REGULAR;20;
REGULAR;7;
ESPECIAL;12;
ESPECIAL;24;
ESPECIAL;11;
DIESEL;17;
DIESEL;13;
REGULAR;13;
ESPECIAL;30;
DIESEL;16;
SUPER;30;
DIESEL;6;
SUPER;22;
ESPECIAL;6;
ESPECIAL;24;
ESPECIAL;30;
SUPER;23;
DIESEL;27;
SUPER;13;
SUPER;15;
REGULAR;11;
ESPECIAL;22;
REGULAR;29;
REGULAR;30;
SUPER;19;
DIESEL;23;
SUPER;29;
DIESEL;15;
DIESEL;19;
ESPECIAL;7;
DIESEL;26;
REGULAR;8;
ESPECIAL;19;
REGULAR;21;
REGULAR;8;
SUPER;7;
