DIESEL;20;
SUPER;8;
REGULAR;26;
ESPECIAL;11;
ESPECIAL;26;
ESPECIAL;14;
DIESEL;9;
DIESEL;8;
SUPER;21;
DIESEL;23;
DIESEL;6;
SUPER;26;
ESPECIAL;30;
REGULAR;28;
ESPECIAL;8;
SUPER;22;
SUPER;30;
SUPER;27;
DIESEL;19;
REGULAR;20;
ESPECIAL;15;
SUPER;27;
REGULAR;17;
ESPECIAL;18;
REGULAR;22;
REGULAR;19;
REGULAR;13;
REGULAR;21;
DIESEL;20;
DIESEL;8;
ESPECIAL;24;
ESPECIAL;25;
ESPECIAL;7;
DIESEL;30;
REGULAR;29;
ESPECIAL;8;
REGULAR;12;
ESPECIAL;24;
ESPECIAL;22;
ESPECIAL;5;
ESPECIAL;12;
ESPECIAL;17;
SUPER;29;
DIESEL;8;
