REGULAR;30;
ESPECIAL;19;
ESPECIAL;6;
DIESEL;21;
ESPECIAL;21;
DIESEL;26;
REGULAR;12;
REGULAR;27;
REGULAR;23;
DIESEL;13;
SUPER;13;
SUPER;18;
SUPER;9;
REGULAR;8;
REGULAR;7;
ESPECIAL;30;
DIESEL;22;
ESPECIAL;24;
SUPER;14;
DIESEL;24;
ESPECIAL;16;
SUPER;19;
DIESEL;23;
DIESEL;8;
SUPER;24;
DIESEL;6;
REGULAR;12;
REGULAR;15;
DIESEL;16;
SUPER;8;
REGULAR;23;
SUPER;14;
REGULAR;19;
SUPER;23;
SUPER;22;
ESPECIAL;18;
REGULAR;11;
REGULAR;13;
REGULAR;9;
ESPECIAL;28;
DIESEL;25;
SUPER;27;
ESPECIAL;18;
ESPECIAL;10;
DIESEL;21;
SUPER;30;
