DIESEL;7;
DIESEL;30;
DIESEL;19;
SUPER;28;
SUPER;23;
REGULAR;9;
ESPECIAL;19;
REGULAR;14;
REGULAR;12;
DIESEL;21;
ESPECIAL;7;
SUPER;9;
SUPER;27;
ESPECIAL;9;
DIESEL;6;
REGULAR;16;
DIESEL;10;
ESPECIAL;8;
REGULAR;10;
SUPER;12;
REGULAR;11;
ESPECIAL;6;
SUPER;9;
ESPECIAL;16;
ESPECIAL;30;
DIESEL;19;
REGULAR;14;
ESPECIAL;19;
DIESEL;11;
DIESEL;9;
REGULAR;7;
ESPECIAL;7;
REGULAR;24;
DIESEL;28;
ESPECIAL;18;
DIESEL;26;
REGULAR;21;
REGULAR;26;
DIESEL;22;
SUPER;28;
REGULAR;25;
SUPER;10;
ESPECIAL;30;
REGULAR;25;
DIESEL;5;
ESPECIAL;5;
SUPER;19;
SUPER;10;
ESPECIAL;14;
DIESEL;24;
ESPECIAL;5;
