SUPER;27;
DIESEL;29;
SUPER;28;
REGULAR;28;
REGULAR;15;
DIESEL;28;
ESPECIAL;11;
SUPER;18;
SUPER;9;
DIESEL;17;
ESPECIAL;25;
SUPER;29;
REGULAR;8;
SUPER;17;
ESPECIAL;24;
DIESEL;13;
SUPER;22;
DIESEL;30;
ESPECIAL;9;
DIESEL;28;
SUPER;10;
ESPECIAL;20;
ESPECIAL;30;
REGULAR;5;
REGULAR;23;
ESPECIAL;17;
SUPER;19;
ESPECIAL;5;
SUPER;25;
SUPER;23;
DIESEL;16;
ESPECIAL;30;
REGULAR;26;
REGULAR;19;
REGULAR;9;
SUPER;29;
REGULAR;17;
REGULAR;30;
REGULAR;23;
ESPECIAL;8;
DIESEL;30;
ESPECIAL;24;
DIESEL;21;
ESPECIAL;23;
REGULAR;5;
DIESEL;25;
SUPER;28;
DIESEL;7;
ESPECIAL;22;
