REGULAR;28;
ESPECIAL;27;
SUPER;25;
REGULAR;28;
DIESEL;9;
SUPER;12;
SUPER;29;
DIESEL;11;
SUPER;5;
SUPER;16;
DIESEL;28;
REGULAR;24;
REGULAR;16;
ESPECIAL;23;
ESPECIAL;30;
DIESEL;8;
REGULAR;15;
ESPECIAL;17;
REGULAR;5;
DIESEL;30;
REGULAR;28;
SUPER;16;
SUPER;11;
ESPECIAL;16;
REGULAR;18;
REGULAR;24;
DIESEL;6;
DIESEL;20;
DIESEL;22;
DIESEL;24;
SUPER;24;
SUPER;13;
REGULAR;19;
SUPER;7;
ESPECIAL;21;
REGULAR;15;
DIESEL;15;
REGULAR;19;
DIESEL;15;
REGULAR;7;
ESPECIAL;19;
ESPECIAL;26;
ESPECIAL;14;
ESPECIAL;16;
ESPECIAL;21;
ESPECIAL;10;
