ESPECIAL;18;
ESPECIAL;16;
ESPECIAL;26;
DIESEL;16;
DIESEL;7;
REGULAR;10;
SUPER;22;
DIESEL;18;
ESPECIAL;13;
DIESEL;28;
ESPECIAL;29;
DIESEL;25;
ESPECIAL;12;
ESPECIAL;29;
DIESEL;9;
REGULAR;14;
REGULAR;26;
SUPER;27;
DIESEL;14;
REGULAR;9;
DIESEL;15;
DIESEL;22;
DIESEL;26;
ESPECIAL;14;
DIESEL;18;
SUPER;29;
ESPECIAL;12;
REGULAR;26;
ESPECIAL;7;
SUPER;10;
DIESEL;14;
ESPECIAL;7;
SUPER;21;
DIESEL;10;
REGULAR;14;
ESPECIAL;9;
SUPER;13;
REGULAR;28;
ESPECIAL;8;
ESPECIAL;16;
SUPER;18;
ESPECIAL;23;
REGULAR;6;
ESPECIAL;19;
