REGULAR;12;
DIESEL;23;
ESPECIAL;8;
ESPECIAL;26;
SUPER;18;
DIESEL;16;
ESPECIAL;29;
ESPECIAL;25;
DIESEL;14;
DIESEL;27;
ESPECIAL;12;
SUPER;13;
DIESEL;6;
SUPER;10;
SUPER;26;
DIESEL;26;
SUPER;27;
DIESEL;27;
REGULAR;12;
SUPER;12;
SUPER;20;
REGULAR;9;
ESPECIAL;13;
SUPER;26;
ESPECIAL;20;
ESPECIAL;14;
SUPER;18;
ESPECIAL;8;
SUPER;7;
ESPECIAL;13;
SUPER;10;
DIESEL;6;
SUPER;9;
DIESEL;12;
ESPECIAL;13;
REGULAR;11;
ESPECIAL;19;
DIESEL;11;
ESPECIAL;5;
DIESEL;30;
SUPER;18;
ESPECIAL;15;
DIESEL;16;
ESPECIAL;10;
REGULAR;13;
ESPECIAL;29;
ESPECIAL;11;
ESPECIAL;28;
DIESEL;19;
SUPER;10;
REGULAR;12;
DIESEL;28;
DIESEL;11;
