DIESEL;30;
DIESEL;30;
REGULAR;8;
ESPECIAL;22;
SUPER;6;
SUPER;7;
ESPECIAL;13;
REGULAR;10;
ESPECIAL;14;
REGULAR;12;
REGULAR;8;
SUPER;21;
ESPECIAL;19;
DIESEL;17;
ESPECIAL;12;
DIESEL;25;
REGULAR;16;
DIESEL;15;
ESPECIAL;28;
SUPER;16;
SUPER;15;
ESPECIAL;23;
SUPER;7;
ESPECIAL;15;
ESPECIAL;23;
DIESEL;23;
REGULAR;11;
SUPER;25;
ESPECIAL;21;
ESPECIAL;17;
ESPECIAL;28;
DIESEL;25;
REGULAR;18;
SUPER;11;
REGULAR;7;
SUPER;29;
DIESEL;16;
ESPECIAL;5;
ESPECIAL;14;
DIESEL;29;
ESPECIAL;20;
ESPECIAL;10;
ESPECIAL;16;
REGULAR;24;
DIESEL;30;
ESPECIAL;6;
SUPER;16;
DIESEL;14;
REGULAR;12;
DIESEL;23;
REGULAR;30;
REGULAR;30;
ESPECIAL;15;
DIESEL;7;
REGULAR;7;
DIESEL;22;
ESPECIAL;13;
DIESEL;5;
ESPECIAL;28;
DIESEL;5;
DIESEL;10;
ESPECIAL;26;
DIESEL;23;
REGULAR;15;
SUPER;27;
SUPER;5;
DIESEL;27;
SUPER;27;
