REGULAR;19;
DIESEL;23;
ESPECIAL;12;
DIESEL;30;
SUPER;30;
ESPECIAL;20;
REGULAR;15;
DIESEL;16;
DIESEL;12;
ESPECIAL;6;
ESPECIAL;27;
SUPER;20;
SUPER;27;
ESPECIAL;28;
REGULAR;13;
DIESEL;11;
DIESEL;27;
SUPER;17;
ESPECIAL;26;
SUPER;26;
ESPECIAL;24;
REGULAR;30;
DIESEL;13;
SUPER;26;
SUPER;12;
SUPER;29;
ESPECIAL;17;
SUPER;29;
ESPECIAL;14;
SUPER;30;
REGULAR;14;
SUPER;9;
DIESEL;14;
ESPECIAL;8;
SUPER;9;
ESPECIAL;20;
SUPER;22;
REGULAR;16;
DIESEL;8;
DIESEL;14;
REGULAR;12;
SUPER;7;
ESPECIAL;9;
ESPECIAL;18;
ESPECIAL;19;
REGULAR;25;
SUPER;5;
REGULAR;25;
ESPECIAL;11;
REGULAR;9;
ESPECIAL;8;
REGULAR;27;
ESPECIAL;19;
DIESEL;9;
DIESEL;6;
ESPECIAL;15;
SUPER;30;
SUPER;11;
SUPER;11;
DIESEL;9;
SUPER;18;
SUPER;5;
DIESEL;10;
SUPER;29;
