ESPECIAL;28;
ESPECIAL;27;
ESPECIAL;29;
ESPECIAL;28;
SUPER;30;
DIESEL;9;
DIESEL;15;
DIESEL;23;
ESPECIAL;13;
ESPECIAL;18;
SUPER;5;
DIESEL;30;
SUPER;20;
DIESEL;18;
DIESEL;28;
DIESEL;30;
SUPER;23;
REGULAR;12;
ESPECIAL;14;
DIESEL;27;
SUPER;20;
ESPECIAL;19;
SUPER;5;
SUPER;29;
ESPECIAL;14;
DIESEL;15;
REGULAR;25;
DIESEL;12;
ESPECIAL;21;
REGULAR;9;
DIESEL;17;
REGULAR;30;
SUPER;6;
DIESEL;28;
ESPECIAL;27;
REGULAR;19;
DIESEL;20;
DIESEL;14;
DIESEL;28;
ESPECIAL;19;
ESPECIAL;27;
ESPECIAL;24;
DIESEL;12;
ESPECIAL;22;
DIESEL;14;
REGULAR;9;
ESPECIAL;28;
REGULAR;5;
SUPER;22;
DIESEL;9;
REGULAR;24;
ESPECIAL;11;
DIESEL;13;
