ESPECIAL;27;
ESPECIAL;13;
ESPECIAL;29;
REGULAR;21;
ESPECIAL;8;
SUPER;29;
ESPECIAL;20;
DIESEL;17;
SUPER;9;
SUPER;28;
REGULAR;23;
REGULAR;27;
ESPECIAL;6;
ESPECIAL;16;
SUPER;13;
ESPECIAL;10;
DIESEL;7;
SUPER;15;
DIESEL;9;
DIESEL;18;
SUPER;9;
SUPER;25;
ESPECIAL;6;
DIESEL;27;
REGULAR;13;
REGULAR;20;
SUPER;20;
SUPER;27;
DIESEL;21;
REGULAR;27;
REGULAR;28;
ESPECIAL;29;
DIESEL;23;
REGULAR;18;
ESPECIAL;27;
SUPER;26;
REGULAR;16;
DIESEL;14;
DIESEL;11;
DIESEL;10;
ESPECIAL;25;
DIESEL;28;
DIESEL;27;
SUPER;14;
SUPER;25;
SUPER;7;
DIESEL;23;
REGULAR;20;
ESPECIAL;12;
DIESEL;9;
DIESEL;27;
SUPER;20;
SUPER;11;
