ESPECIAL;16;
SUPER;22;
DIESEL;27;
SUPER;20;
ESPECIAL;12;
SUPER;29;
REGULAR;10;
DIESEL;21;
ESPECIAL;15;
ESPECIAL;7;
SUPER;12;
ESPECIAL;18;
ESPECIAL;18;
ESPECIAL;30;
ESPECIAL;21;
SUPER;7;
ESPECIAL;27;
DIESEL;19;
DIESEL;16;
DIESEL;15;
REGULAR;9;
ESPECIAL;12;
ESPECIAL;19;
SUPER;6;
DIESEL;6;
REGULAR;29;
ESPECIAL;20;
SUPER;29;
REGULAR;22;
SUPER;5;
ESPECIAL;14;
ESPECIAL;10;
SUPER;19;
SUPER;11;
SUPER;22;
REGULAR;5;
REGULAR;23;
REGULAR;13;
DIESEL;9;
DIESEL;26;
SUPER;23;
SUPER;12;
REGULAR;14;
ESPECIAL;18;
ESPECIAL;22;
ESPECIAL;30;
DIESEL;21;
ESPECIAL;18;
SUPER;16;
ESPECIAL;27;
DIESEL;25;
DIESEL;27;
DIESEL;10;
