DIESEL;8;
SUPER;11;
DIESEL;20;
REGULAR;7;
SUPER;13;
DIESEL;7;
SUPER;26;
DIESEL;14;
ESPECIAL;30;
SUPER;28;
DIESEL;25;
DIESEL;11;
ESPECIAL;7;
REGULAR;29;
REGULAR;24;
SUPER;9;
ESPECIAL;5;
SUPER;14;
REGULAR;12;
ESPECIAL;26;
ESPECIAL;6;
ESPECIAL;18;
ESPECIAL;30;
ESPECIAL;24;
REGULAR;21;
SUPER;27;
ESPECIAL;24;
ESPECIAL;29;
ESPECIAL;8;
DIESEL;15;
DIESEL;12;
SUPER;7;
ESPECIAL;6;
ESPECIAL;30;
REGULAR;9;
ESPECIAL;23;
DIESEL;16;
SUPER;27;
SUPER;19;
SUPER;27;
SUPER;5;
DIESEL;19;
DIESEL;15;
REGULAR;21;
ESPECIAL;17;
