SUPER;5;
SUPER;24;
ESPECIAL;10;
ESPECIAL;23;
SUPER;27;
DIESEL;22;
ESPECIAL;6;
ESPECIAL;23;
ESPECIAL;11;
REGULAR;24;
SUPER;24;
DIESEL;13;
DIESEL;15;
DIESEL;24;
SUPER;8;
ESPECIAL;30;
ESPECIAL;30;
ESPECIAL;26;
SUPER;19;
ESPECIAL;27;
REGULAR;27;
REGULAR;9;
SUPER;22;
DIESEL;13;
SUPER;30;
SUPER;28;
REGULAR;22;
SUPER;16;
SUPER;24;
REGULAR;8;
REGULAR;16;
ESPECIAL;24;
REGULAR;8;
DIESEL;16;
REGULAR;15;
REGULAR;23;
DIESEL;13;
SUPER;14;
REGULAR;26;
SUPER;8;
DIESEL;16;
ESPECIAL;21;
ESPECIAL;11;
REGULAR;24;
SUPER;5;
SUPER;9;
DIESEL;15;
SUPER;15;
DIESEL;5;
