REGULAR;13;
DIESEL;11;
ESPECIAL;8;
ESPECIAL;21;
ESPECIAL;24;
SUPER;16;
DIESEL;26;
REGULAR;10;
DIESEL;18;
REGULAR;14;
SUPER;25;
ESPECIAL;9;
REGULAR;15;
DIESEL;28;
DIESEL;16;
SUPER;6;
SUPER;28;
SUPER;8;
SUPER;7;
REGULAR;14;
ESPECIAL;30;
DIESEL;24;
SUPER;13;
REGULAR;20;
SUPER;27;
DIESEL;28;
SUPER;27;
DIESEL;20;
ESPECIAL;5;
DIESEL;23;
DIESEL;14;
SUPER;21;
ESPECIAL;8;
ESPECIAL;13;
REGULAR;29;
DIESEL;27;
DIESEL;25;
DIESEL;22;
SUPER;21;
SUPER;20;
REGULAR;15;
SUPER;11;
DIESEL;24;
DIESEL;17;
REGULAR;22;
DIESEL;25;
ESPECIAL;23;
ESPECIAL;5;
SUPER;29;
ESPECIAL;25;
SUPER;6;
REGULAR;24;
REGULAR;27;
REGULAR;12;
SUPER;23;
REGULAR;29;
ESPECIAL;12;
REGULAR;7;
