ESPECIAL;28;
DIESEL;9;
REGULAR;30;
SUPER;5;
SUPER;10;
REGULAR;25;
DIESEL;9;
REGULAR;29;
DIESEL;23;
ESPECIAL;13;
DIESEL;5;
DIESEL;12;
SUPER;25;
REGULAR;11;
DIESEL;24;
SUPER;19;
DIESEL;23;
DIESEL;16;
SUPER;20;
SUPER;10;
ESPECIAL;27;
REGULAR;21;
REGULAR;24;
DIESEL;6;
REGULAR;10;
REGULAR;8;
DIESEL;28;
DIESEL;11;
REGULAR;16;
ESPECIAL;21;
SUPER;20;
DIESEL;8;
SUPER;13;
SUPER;29;
SUPER;8;
SUPER;16;
SUPER;29;
SUPER;9;
ESPECIAL;16;
SUPER;14;
DIESEL;9;
SUPER;13;
DIESEL;19;
ESPECIAL;17;
ESPECIAL;17;
ESPECIAL;5;
REGULAR;18;
ESPECIAL;14;
REGULAR;21;
REGULAR;26;
ESPECIAL;20;
ESPECIAL;8;
SUPER;15;
ESPECIAL;13;
ESPECIAL;30;
ESPECIAL;28;
SUPER;23;
DIESEL;12;
DIESEL;13;
ESPECIAL;16;
ESPECIAL;20;
SUPER;5;
SUPER;28;
DIESEL;26;
