SUPER;30;
REGULAR;17;
REGULAR;26;
DIESEL;16;
REGULAR;9;
SUPER;28;
SUPER;21;
REGULAR;25;
SUPER;24;
DIESEL;6;
DIESEL;22;
SUPER;22;
SUPER;17;
DIESEL;20;
DIESEL;29;
SUPER;6;
REGULAR;19;
REGULAR;20;
SUPER;9;
SUPER;18;
SUPER;6;
ESPECIAL;14;
REGULAR;10;
DIESEL;13;
DIESEL;12;
DIESEL;16;
SUPER;18;
ESPECIAL;9;
SUPER;8;
SUPER;8;
DIESEL;17;
ESPECIAL;28;
DIESEL;18;
DIESEL;13;
REGULAR;22;
ESPECIAL;8;
SUPER;19;
REGULAR;24;
SUPER;19;
DIESEL;5;
REGULAR;9;
SUPER;27;
ESPECIAL;16;
REGULAR;9;
SUPER;6;
DIESEL;7;
ESPECIAL;25;
REGULAR;27;
