ESPECIAL;26;
ESPECIAL;20;
SUPER;11;
ESPECIAL;23;
DIESEL;9;
SUPER;17;
REGULAR;18;
SUPER;30;
ESPECIAL;14;
DIESEL;8;
DIESEL;29;
REGULAR;29;
ESPECIAL;28;
DIESEL;5;
SUPER;29;
REGULAR;18;
ESPECIAL;25;
SUPER;14;
DIESEL;30;
DIESEL;9;
DIESEL;28;
ESPECIAL;9;
REGULAR;8;
DIESEL;8;
REGULAR;12;
ESPECIAL;30;
DIESEL;13;
SUPER;11;
SUPER;13;
REGULAR;17;
SUPER;29;
SUPER;25;
ESPECIAL;30;
SUPER;12;
ESPECIAL;13;
DIESEL;28;
DIESEL;23;
REGULAR;30;
SUPER;24;
ESPECIAL;8;
SUPER;23;
SUPER;11;
SUPER;19;
DIESEL;12;
REGULAR;9;
ESPECIAL;19;
DIESEL;26;
REGULAR;24;
REGULAR;14;
