REGULAR;8;
SUPER;6;
REGULAR;20;
ESPECIAL;14;
DIESEL;22;
REGULAR;11;
SUPER;8;
SUPER;28;
SUPER;5;
DIESEL;26;
DIESEL;6;
SUPER;19;
REGULAR;29;
ESPECIAL;6;
ESPECIAL;20;
DIESEL;25;
ESPECIAL;14;
DIESEL;22;
ESPECIAL;30;
DIESEL;20;
DIESEL;8;
SUPER;9;
SUPER;22;
DIESEL;29;
SUPER;10;
SUPER;10;
SUPER;20;
REGULAR;19;
SUPER;14;
SUPER;5;
REGULAR;26;
REGULAR;24;
ESPECIAL;15;
ESPECIAL;9;
DIESEL;7;
ESPECIAL;21;
SUPER;12;
ESPECIAL;19;
REGULAR;15;
SUPER;16;
ESPECIAL;17;
REGULAR;19;
REGULAR;14;
REGULAR;17;
REGULAR;30;
REGULAR;20;
